model,chunk_size,chunk_overlap,query_id,query,family,language,extra_docs,trial,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,2,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,3,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,4,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,5,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,6,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,7,0.32004448771476746,0.30635854601860046,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,8,0.352130264043808,0.3209077715873718,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,9,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,0,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,1,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,2,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,3,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,4,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,5,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,6,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,7,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,8,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,9,0.352130264043808,0.3242796063423157,0.0,11
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,0,0,0.5496401190757751,0.5007099509239197,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,0,0.5496401190757751,0.5061788558959961,0.7,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,1,0.5496401190757751,0.5007099509239197,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,2,0.5496401190757751,0.5067788362503052,0.8,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,3,0.5496401190757751,0.5007099509239197,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,4,0.5496401190757751,0.5130797028541565,0.7,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,5,0.5496401190757751,0.5007099509239197,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,6,0.6015022993087769,0.5413461923599243,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,7,0.5496401190757751,0.5007099509239197,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,8,0.5496401190757751,0.5169285535812378,0.6,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,9,0.5496401190757751,0.5078703761100769,0.7,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,0,0.5496401190757751,0.5007099509239197,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,1,0.5496401190757751,0.5097323656082153,0.7,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,2,0.5496401190757751,0.5118210315704346,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,3,0.6015022993087769,0.5413461923599243,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,4,0.5496401190757751,0.5135161876678467,0.7,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,5,0.5496401190757751,0.5177775025367737,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,6,0.5496401190757751,0.5119489431381226,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,7,0.5496401190757751,0.5019227266311646,0.9,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,8,0.5496401190757751,0.5189238786697388,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,9,0.5496401190757751,0.5026799440383911,0.8,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,0,0.5496401190757751,0.5242894291877747,0.3,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,1,0.5496401190757751,0.510617196559906,0.6,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,2,0.6015022993087769,0.5453833341598511,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,3,0.5496401190757751,0.5120286345481873,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,4,0.6015022993087769,0.5439168214797974,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,5,0.6015022993087769,0.5433439016342163,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,6,0.6015022993087769,0.5413461923599243,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,7,0.5496401190757751,0.5186604261398315,0.4,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,8,0.6015022993087769,0.5439168214797974,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,9,0.5496401190757751,0.5112396478652954,0.6,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,0,0.5496401190757751,0.5248709917068481,0.3,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,1,0.6015022993087769,0.545468807220459,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,2,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,3,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,4,0.5496401190757751,0.5157006978988647,0.4,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,5,0.6015022993087769,0.5437809824943542,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,6,0.5496401190757751,0.5068939924240112,0.6,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,7,0.5496401190757751,0.5141648650169373,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,8,0.6015022993087769,0.5453833341598511,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,9,0.6015022993087769,0.5484917759895325,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,0,0.5496401190757751,0.5187498927116394,0.3,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,1,0.6015022993087769,0.5484917759895325,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,2,0.5496401190757751,0.5190896987915039,0.4,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,3,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,4,0.6015022993087769,0.5433439016342163,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,5,0.5496401190757751,0.5155671834945679,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,6,0.6015022993087769,0.5483559370040894,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,7,0.5496401190757751,0.5162774324417114,0.3,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,8,0.6015022993087769,0.5433439016342163,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,9,0.5496401190757751,0.5170557498931885,0.3,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,0,0.6015022993087769,0.5453833341598511,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,1,0.5496401190757751,0.522222101688385,0.4,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,2,0.6015022993087769,0.5439168214797974,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,3,0.6015022993087769,0.5471925735473633,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,4,0.6015022993087769,0.5453833341598511,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,5,0.5496401190757751,0.5153750777244568,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,6,0.5496401190757751,0.5256413221359253,0.3,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,7,0.5496401190757751,0.5190903544425964,0.3,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,8,0.6015022993087769,0.545468807220459,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,9,0.6015022993087769,0.5437809824943542,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,0,0.6015022993087769,0.5468409061431885,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,1,0.5496401190757751,0.519180178642273,0.4,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,2,0.6015022993087769,0.5453833341598511,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,3,0.6015022993087769,0.5474138855934143,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,4,0.6015022993087769,0.5483559370040894,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,5,0.6015022993087769,0.5483559370040894,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,6,0.5496401190757751,0.5170557498931885,0.3,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,7,0.6015022993087769,0.545468807220459,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,8,0.6015022993087769,0.5471925735473633,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,9,0.5496401190757751,0.5203983783721924,0.3,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,0,0.6015022993087769,0.5484917759895325,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,1,0.6015022993087769,0.5468409061431885,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,2,0.6015022993087769,0.5468409061431885,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,3,0.6015022993087769,0.5471925735473633,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,4,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,5,0.5496401190757751,0.5256413221359253,0.3,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,6,0.6015022993087769,0.545247495174408,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,7,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,8,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,9,0.6015022993087769,0.5471925735473633,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,0,0.6015022993087769,0.5489288568496704,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,1,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,2,0.6015022993087769,0.5489288568496704,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,3,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,4,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,5,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,6,0.6015022993087769,0.5474138855934143,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,7,0.6015022993087769,0.5471925735473633,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,8,0.5496401190757751,0.5256413221359253,0.3,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,9,0.6015022993087769,0.5483559370040894,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,0,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,1,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,2,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,3,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,4,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,5,0.6015022993087769,0.5489288568496704,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,6,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,7,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,8,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,9,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,0,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,1,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,2,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,3,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,4,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,5,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,6,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,7,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,8,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,9,0.6015022993087769,0.5496396422386169,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,0,0,0.30396410822868347,0.2783125042915344,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,0,0.3546549081802368,0.3267349898815155,0.1,10
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,1,0.30396410822868347,0.28232690691947937,0.7,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,2,0.30396410822868347,0.2811299264431,0.8,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,3,0.3546549081802368,0.3267349898815155,0.1,10
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,4,0.3546549081802368,0.3267349898815155,0.1,10
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,5,0.30396410822868347,0.28404176235198975,0.6,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,6,0.30396410822868347,0.28141531348228455,0.6,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,7,0.30396410822868347,0.2798541486263275,0.9,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,8,0.30396410822868347,0.2783125042915344,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,9,0.30396410822868347,0.28269606828689575,0.7,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,0,0.30396410822868347,0.28324833512306213,0.7,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,1,0.3137272298336029,0.28756988048553467,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,2,0.3066349923610687,0.2897774577140808,0.4,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,3,0.3546549081802368,0.3267349898815155,0.1,10
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,4,0.3314386308193207,0.3182232975959778,0.1,9
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,5,0.3066349923610687,0.2898305654525757,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,6,0.30396410822868347,0.28079408407211304,0.7,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,7,0.3314386308193207,0.3182232975959778,0.1,9
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,8,0.3066349923610687,0.290865957736969,0.4,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,9,0.3137272298336029,0.28839895129203796,0.6,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,0,0.3137272298336029,0.2875402569770813,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,1,0.3066349923610687,0.2907993197441101,0.4,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,2,0.3314386308193207,0.3182232975959778,0.1,9
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,3,0.3314386308193207,0.3185657858848572,0.1,10
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,4,0.3546549081802368,0.3267349898815155,0.1,10
